domain|urls|paths|subdomains|proto
1stplacedating.com|http://www.1stplacedating.com/;http://1stplacedating.com/|/||HTTPS;HTTP
agenciasdenamoro.com.br|http://www.agenciasdenamoro.com.br/;http://agenciasdenamoro.com.br/|/||HTTPS;HTTP
1datingsites.com|http://www.1datingsites.com/;http://1datingsites.com/|/||HTTPS;HTTP
agenciadeencontros.com.br|http://www.www.agenciadeencontros.com.br/;http://agenciadeencontros.com.br/;http://www.agenciadeencontros.com.br/|/||HTTPS;HTTP
ariadnaconnection.com|http://www.ariadnaconnection.com/;http://ariadnaconnection.com/|/||HTTPS;HTTP
asianload.com|http://asianload.com/;http://www.asianload.com/|/||HTTP
millionairemate.com|http://ads.millionairemate.com/|/||HTTPS;HTTP
afroromance.com|http://www.afroromance.com/;http://afroromance.com/|/||HTTPS;HTTP
2become1.co.il|http://2become1.co.il/;http://www.2become1.co.il/|/||HTTPS;HTTP
asianmatching.com|http://asianmatching.com/;http://www.asianmatching.com/|/||HTTPS;HTTP
amornaweb.com.br|http://www.amornaweb.com.br/;http://amornaweb.com.br/|/||HTTPS;HTTP
arladys.com|http://www.arladys.com/;http://arladys.com/|/||HTTP
arussianromance.com|http://arussianromance.com/;http://www.arussianromance.com/|/||HTTP
4ppl.com|http://www.4ppl.com/;http://4ppl.com/|/||HTTPS;HTTP
affiny.com|http://www.affiny.com/;http://affiny.com/|/||HTTP
amoureux.com|http://amoureux.com/;http://www.amoureux.com/|/||HTTPS;HTTP
americansingles.com|http://www.americansingles.com/;http://americansingles.com/|/||HTTP
agenzie-matrimoniali.org|http://agenzie-matrimoniali.org/;http://www.agenzie-matrimoniali.org/|/||HTTPS;HTTP
1000offers.com|http://www.1000offers.com/;http://1000offers.com/|/||HTTP
25dates.com|http://25dates.com/;http://www.25dates.com/|/||HTTPS;HTTP
100bestdatingsites.com|http://www.100bestdatingsites.com/;http://100bestdatingsites.com/|/||HTTP
adameve.com.au|http://www.adameve.com.au/;http://adameve.com.au/|/||HTTP
adistantlight.com|http://adistantlight.com/;http://www.adistantlight.com/|/||HTTP
adopteunmec.com|http://www.adopteunmec.com/;http://adopteunmec.com/|/||HTTPS;HTTP
anale.biz|http://www.anale.biz/;http://anale.biz/|/||HTTP
adammeeteve.com|http://adammeeteve.com/;http://www.adammeeteve.com/|/||HTTP
10en8.com|http://10en8.com/;http://www.10en8.com/|/||HTTPS;HTTP
2wives.com|http://www.2wives.com/;http://2wives.com/|/||HTTPS;HTTP
agematching.com|http://agematching.com/;http://www.agematching.com/|/||HTTP
acedate.co.uk|http://www.acedate.co.uk/;http://acedate.co.uk/|/||HTTPS;HTTP
amoremversoeprosa.com|http://www.amoremversoeprosa.com/;http://amoremversoeprosa.com/|/||HTTPS;HTTP
adultdatingoffers.eu|http://adultdatingoffers.eu/;http://www.adultdatingoffers.eu/|/||HTTPS;HTTP
agenziematrimoniali.com|http://www.agenziematrimoniali.com/;http://agenziematrimoniali.com/|/||HTTP
101brides.com|http://www.101brides.com/;http://101brides.com/|/||HTTPS;HTTP
affinitilove.com|http://affinitilove.com/;http://www.affinitilove.com/|/||HTTPS;HTTP
abcflirt.com|http://www.abcflirt.com/;http://abcflirt.com/|/||HTTPS;HTTP
12meetsenior.com|http://12meetsenior.com/;http://www.12meetsenior.com/|/||HTTPS;HTTP
arabianfest.com|http://www.arabianfest.com/;http://arabianfest.com/|/||HTTPS;HTTP
amourland.com|http://amourland.com/;http://www.amourland.com/|/||HTTPS;HTTP
amenint.com|http://amenint.com/;http://www.amenint.com/|/||HTTPS;HTTP
alovelyasian.com|http://www.alovelyasian.com/;http://alovelyasian.com/|/||HTTP
24open.ru|http://24open.ru/;http://www.24open.ru/|/||HTTPS;HTTP
annuaire-rencontres.info|http://www.annuaire-rencontres.info/;http://annuaire-rencontres.info/|/||HTTPS;HTTP
annuaire-de-rencontres.org|http://annuaire-de-rencontres.org/;http://www.annuaire-de-rencontres.org/|/||HTTP
2-brides.com|http://www.2-brides.com/;http://2-brides.com/|/||HTTPS;HTTP
aftertheclub.co.uk|http://aftertheclub.co.uk/;http://www.aftertheclub.co.uk/|/||HTTPS;HTTP
3x2.com|http://www.3x2.com/;http://3x2.com/|/||HTTP
123coeur.com|http://123coeur.com/;http://www.123coeur.com/|/||HTTPS;HTTP
alena-marriage-agency.com|http://alena-marriage-agency.com/;http://www.alena-marriage-agency.com/|/||HTTPS;HTTP
ab6.com|http://ab6.com/;http://www.ab6.com/|/||HTTPS;HTTP
6on6.com|http://6on6.com/;http://www.6on6.com/|/||HTTPS;HTTP
21h10.com|http://www.21h10.com/;http://21h10.com/|/||HTTP
agence-matrimoniale.ch|http://agence-matrimoniale.ch/;http://www.agence-matrimoniale.ch/|/||HTTPS;HTTP
amourderussie.com|http://amourderussie.com/;http://www.amourderussie.com/|/||HTTP
annonce-echangiste.com|http://www.annonce-echangiste.com/;http://annonce-echangiste.com/|/||HTTP
aamour.com|http://www.aamour.com/;http://aamour.com/|/||HTTPS;HTTP
ado55.com|http://www.ado55.com/;http://ado55.com/|/||HTTPS;HTTP
alovelynite.co.uk|http://alovelynite.co.uk/;http://www.alovelynite.co.uk/|/||HTTPS;HTTP
50plus-treff.de|http://50plus-treff.de/;http://www.50plus-treff.de/|/||HTTPS;HTTP
studenti.it|http://annunci.studenti.it/|/||HTTPS;HTTP
amorsolteiro.com.br|http://amorsolteiro.com.br/;http://www.amorsolteiro.com.br/|/||HTTPS;HTTP
annuaire-rencontre.eu|http://www.annuaire-rencontre.eu/;http://annuaire-rencontre.eu/|/||HTTP
