domain|urls|paths|subdomains|proto
dbosul.com.br|http://dbosul.com.br/;http://www.dbosul.com.br/|/||HTTPS;HTTP
wikipedia.org|http://www.pt.wikipedia.org/;http://es.wikipedia.org/wiki/la_vida_privada_de_elizabeth_y_essex;http://it.wikipedia.org/wiki/il_viaggio_di_capitan_fracassa;http://wikipedia.org/;http://www.es.wikipedia.org/wiki/la_vida_privada_de_elizabeth_y_essex;http://www.en.wikipedia.org/;http://en.wikipedia.org/;http://www.wikipedia.org/;http://www.it.wikipedia.org/wiki/il_viaggio_di_capitan_fracassa;http://pt.wikipedia.org/|/wiki/il_viaggio_di_capitan_fracassa;/;/wiki/la_vida_privada_de_elizabeth_y_essex||HTTPS;HTTP
geocities.com|http://www.geocities.com/arturjurassico/jurbraq_arquivos/image003.jpg;http://geocities.com/arturjurassico/jurbraq_arquivos/image003.jpg|/arturjurassico/jurbraq_arquivos/image003.jpg||HTTPS;HTTP
acacef.com.br|http://www.acacef.com.br/;http://acacef.com.br/|/||HTTPS;HTTP
kibeloco.com.br|http://www.kibeloco.com.br/;http://kibeloco.com.br/|/||HTTPS;HTTP
aletp.com|http://aletp.com/;http://www.aletp.com/|/||HTTP
tripod.com|http://oprolapso.tripod.com/;http://projetoleiah.tripod.com/;http://marshesexperience.tripod.com/|/||HTTP
microsoft.com|http://activex.microsoft.com/|/||HTTPS;HTTP
driverguide.com|http://www.driverguide.com/;http://driverguide.com/|/||HTTPS;HTTP
nireblog.com|http://carolainechips.nireblog.com/|/||HTTP
naturale.med.br|http://www.naturale.med.br/;http://naturale.med.br/|/||HTTPS;HTTP
apolo11.com|http://www.apolo11.com/;http://apolo11.com/|/||HTTPS;HTTP
obesidadeabc.com.br|http://obesidadeabc.com.br/;http://www.obesidadeabc.com.br/|/||HTTPS;HTTP
darwin-online.org.uk|http://www.darwin-online.org.uk/;http://darwin-online.org.uk/|/||HTTPS;HTTP
ilusao.net|http://www.ilusao.net/;http://ilusao.net/|/||HTTPS;HTTP
lindoia.com.br|http://lindoia.com.br/;http://www.lindoia.com.br/|/||HTTPS;HTTP
virgula.com.br|http://barras.virgula.com.br/|/||HTTPS;HTTP
94fm.com.br|http://94fm.com.br/;http://www.94fm.com.br/|/||HTTPS;HTTP
area48.com|http://www.area48.com/;http://area48.com/|/||HTTPS;HTTP
tribalfusion.com|http://a.tribalfusion.com|||HTTPS;HTTP
geekchic.com.br|http://www.geekchic.com.br/;http://geekchic.com.br/|/||HTTPS;HTTP
cardassiaprimera.com.ar|http://cardassiaprimera.com.ar/;http://www.cardassiaprimera.com.ar/|/||HTTPS;HTTP
recantodasletras.com.br|http://www.fernandodannemann.recantodasletras.com.br/;http://fernandodannemann.recantodasletras.com.br/|/||HTTPS;HTTP
artenaescola.org.br|http://www.artenaescola.org.br/;http://artenaescola.org.br/|/||HTTPS;HTTP
bitsmag.com.br|http://www.bitsmag.com.br/;http://bitsmag.com.br/|/||HTTPS;HTTP
bannedinhollywood.com|http://www.bannedinhollywood.com/;http://bannedinhollywood.com/|/||HTTPS;HTTP
cubaeuropa.com|http://www.cubaeuropa.com/chistes/chiste.htm;http://cubaeuropa.com/chistes/chiste.htm|/chistes/chiste.htm||HTTP
fazfacil.com.br|http://www.fazfacil.com.br/;http://fazfacil.com.br/|/||HTTP
netfontes.com.br|http://netfontes.com.br/;http://www.netfontes.com.br/|/||HTTPS;HTTP
megacurioso.com.br|http://megacurioso.com.br/;http://www.megacurioso.com.br/|/||HTTPS;HTTP
inspiira.org|http://inspiira.org/;http://www.inspiira.org/|/||HTTP
dermatologia.net|http://dermatologia.net/;http://www.dermatologia.net/|/||HTTPS;HTTP
mlkonline.net|http://www.mlkonline.net/;http://mlkonline.net/|/||HTTPS;HTTP
yahoo.com.br|http://eclipse.yahoo.com.br/|/||HTTPS;HTTP
