domain|urls|paths|subdomains|proto
angelfire.com|http://angelfire.com/ar/ourofinoonline;http://www.angelfire.com/ar/ourofinoonline;http://angelfire.com/ga/gazetadeourofino;http://www.angelfire.com/ga/gazetadeourofino|/ga/gazetadeourofino;/ar/ourofinoonline||HTTP
abc.com.py|http://www.abc.com.py/;http://abc.com.py/|/||HTTPS;HTTP
cdlnet.com.br|http://cdlnet.com.br/plenario;http://www.cdlnet.com.br/plenario|/plenario||HTTP
chron.com|http://www.chron.com/;http://chron.com/|/||HTTPS;HTTP
diarioextra.com|http://diarioextra.com/;http://www.diarioextra.com/|/||HTTPS;HTTP
agora-online.com.br|http://www.agora-online.com.br/;http://agora-online.com.br/|/||HTTPS;HTTP
charlotte.com|http://www.charlotte.com/;http://charlotte.com/|/||HTTP
diariosp.com.br|http://diariosp.com.br/;http://www.diariosp.com.br/|/||HTTPS;HTTP
cruzeironet.com.br|http://www.cruzeironet.com.br/;http://cruzeironet.com.br/|/||HTTPS;HTTP
acidadevotuporanga.com.br|http://acidadevotuporanga.com.br/;http://www.acidadevotuporanga.com.br/|/||HTTPS;HTTP
bjotinha.com.br|http://bjotinha.com.br/;http://www.bjotinha.com.br/|/||HTTP
geocities.com|http://www.geocities.com/eureka/office/1750/info.htm;http://www.geocities.com/thetropics/1545/notmoc.html;http://www.br.geocities.com/oregional;http://geocities.com/soho/village/4927/;http://www.geocities.com/athens/styx/4731/;http://geocities.com/thetropics/1545/notmoc.html;http://geocities.com/capitolhill/congress/1215/;http://www.br.geocities.com/carlosdamiao;http://www.geocities.com/soho/village/4927/;http://geocities.com/eureka/office/1750/info.htm;http://www.geocities.com/noticiasdeguanhaes;http://br.geocities.com/carlosdamiao;http://geocities.com/noticiasdeguanhaes;http://geocities.com/athens/styx/4731/;http://br.geocities.com/oregional;http://www.geocities.com/capitolhill/congress/1215/|/eureka/office/1750/info.htm;/capitolhill/congress/1215/;/noticiasdeguanhaes;/oregional;/thetropics/1545/notmoc.html;/soho/village/4927/;/carlosdamiao;/athens/styx/4731/||HTTPS;HTTP
diarioweb.com.br|http://www.diarioweb.com.br/;http://diarioweb.com.br/|/||HTTPS;HTTP
asemana.com.br|http://asemana.com.br/;http://www.asemana.com.br/|/||HTTPS;HTTP
correiodeuberlandia.com.br|http://correiodeuberlandia.com.br/;http://www.correiodeuberlandia.com.br/|/||HTTP
agazeta-acre.com.br|http://www.agazeta-acre.com.br/;http://agazeta-acre.com.br/|/||HTTPS;HTTP
carleton.ca|http://www.carleton.ca/ctown/;http://carleton.ca/ctown/|/ctown/||HTTPS;HTTP
