domain|urls|paths|subdomains|proto
ebay.it|http://cgi.ebay.it|||HTTPS;HTTP
ebay.de|http://search.stores.ebay.de;http://promo.ebay.de;http://sofe.ebay.de;http://pages.ebay.de;http://offer.ebay.de;http://listings.ebay.de;http://my.ebay.de;http://cgi1.ebay.de;http://stores.ebay.de;http://myworld.ebay.de;http://attr-search.ebay.de;http://signin.ebay.de;http://cgi.ebay.de|||HTTPS;HTTP
licnet.com.br|http://licnet.com.br/|/||HTTP
leilomaster.com.br|http://www.leilomaster.com.br/;http://leilomaster.com.br/|/||HTTPS;HTTP
ebay.be|http://promo.befr.ebay.be;http://cgi.befr.ebay.be;http://search.befr.ebay.be;http://promo.benl.ebay.be;http://stores.benl.ebay.be;http://cgi.benl.ebay.be|||HTTPS;HTTP
da.ru|http://bobby.da.ru/|/||HTTPS;HTTP
mercadolibre.co.cr|http://pmssrv.mercadolibre.co.cr|||HTTPS;HTTP
kbb.com|http://kbb.com;http://www.kbb.com|||HTTP
gemius.pl|http://allegro.hit.gemius.pl|||HTTPS;HTTP
aonde.com|http://www.aonde.com/canais/leilao/;http://aonde.com/canais/leilao/|/canais/leilao/||HTTPS;HTTP
ebay.fr|http://stores.ebay.fr;http://rover.ebay.fr|||HTTPS;HTTP
lemostorresleiloes.lel.br|http://lemostorresleiloes.lel.br/;http://www.lemostorresleiloes.lel.br/|/||HTTPS;HTTP
agencialeilao.com.br|http://www.agencialeilao.com.br/;http://agencialeilao.com.br/|/||HTTP
comicartfans.com|http://ebay.comicartfans.com|||HTTPS;HTTP
allegro.pl|http://photos03.allegro.pl;http://photos01.allegro.pl;http://photos02.allegro.pl;http://photos04.allegro.pl;http://www.allegro.pl|||HTTPS;HTTP
oddsportal.com|http://oddsportal.com;http://www.oddsportal.com|||HTTP
auctionwire.ca|http://auctionwire.ca/|/||HTTPS;HTTP
liquidation.com|http://liquidation.com;http://www.liquidation.com|||HTTPS;HTTP
bidz.com|http://bidz.com;http://www.bidz.com|||HTTPS;HTTP
deremate.com|http://www.deremate.com;http://deremate.com|||HTTP
arremate.com.br|http://www.arremate.com.br/;http://arremate.com.br/|/||HTTPS;HTTP
beloitauction.com|http://beloitauction.com/|/||HTTP
247auctioneer.com|http://247auctioneer.com|||HTTP
tradeyard.com|http://construction.tradeyard.com/|/||HTTP
hibidderup.com|http://hibidderup.com|||HTTP
kijiji.it|http://kijiji.it/;http://www.kijiji.it/|/||HTTPS;HTTP
leilaodejoias.com|http://leilaodejoias.com/;http://www.leilaodejoias.com/|/||HTTPS;HTTP
repperts.com|http://repperts.com/|/||HTTP
jlleiloes.com.br|http://jlleiloes.com.br/;http://www.jlleiloes.com.br/|/||HTTPS;HTTP
kuhlmanauction.com|http://kuhlmanauction.com/|/||HTTPS;HTTP
americanauctioneers.com|http://americanauctioneers.com|||HTTPS;HTTP
ricardo.ch|http://ricardo.ch;http://www.ricardo.ch|||HTTPS;HTTP
shop-pro.jp|http://www.shop-pro.jp/;http://shop-pro.jp/|/||HTTPS;HTTP
marktplaats.nl|http://www.marktplaats.nl;http://marktplaats.nl|||HTTPS;HTTP
netleilao.com|http://netleilao.com/;http://www.netleilao.com/|/||HTTPS;HTTP
webmasterplan.com|http://ebayrelevancead.webmasterplan.com|||HTTP
ciao.co.uk|http://www.ciao.co.uk;http://ciao.co.uk|||HTTP
ajudabrasil.org|http://leilao.ajudabrasil.org/leilao/|/leilao/||HTTPS;HTTP
uor.com.br|http://uor.com.br/leilao.htm;http://www.uor.com.br/leilao.htm|/leilao.htm||HTTPS;HTTP
superbid.com.br|http://www.superbid.com.br/;http://superbid.com.br/|/||HTTPS;HTTP
hpg.com.br|http://www.mwaleiloes.hpg.com.br/;http://www.leiloeswilson.hpg.com.br/;http://www.leilaovilarejo.hpg.com.br/;http://www.retalhosdotempo.hpg.com.br/|/||HTTPS;HTTP
antonioferreira.lel.br|http://www.antonioferreira.lel.br/|/||HTTPS;HTTP
agenciadeleiloes.lel.br|http://www.agenciadeleiloes.lel.br/|/||HTTPS;HTTP
auctionservices.com|http://www.auctionservices.com|||HTTPS;HTTP
eoptex.com|http://www.eoptex.com/|/||HTTPS;HTTP
banseg.com.br|http://www.banseg.com.br/|/||HTTPS;HTTP
embral.com.br|http://www.embral.com.br/|/||HTTPS;HTTP
guariglia.com.br|http://www.guariglia.com.br/|/||HTTPS;HTTP
w3.to|http://w3.to/leilaomagico|/leilaomagico||HTTP
cowanalexander.com|http://www.cowanalexander.com/|/||HTTPS;HTTP
leilaoonline.net|http://ssl.leilaoonline.net/|/||HTTPS;HTTP
kepla.com|http://www.kepla.com/|/||HTTPS;HTTP
leiloeiro.lel.br|http://www.leiloeiro.lel.br|||HTTPS;HTTP
caivano.com|http://www.caivano.com/leilao/caivano.com_bazar_leilao.html|_bazar_leilao.html||HTTPS;HTTP
frioauction.com|http://www.frioauction.com|||HTTPS;HTTP
aalves.com.br|http://www.aalves.com.br/|/||HTTPS;HTTP
claudiohensel.com.br|http://www.claudiohensel.com.br/|/||HTTPS;HTTP
bolsadearte.com|http://www.bolsadearte.com/|/||HTTPS;HTTP
dutraleiloes.com.br|http://www.dutraleiloes.com.br/|/||HTTPS;HTTP
centralsuldeleiloes.com.br|http://www.centralsuldeleiloes.com.br/|/||HTTPS;HTTP
tranzon.com|http://tranzon.com/|/||HTTPS;HTTP
jordaoleiloes.com.br|http://www.jordaoleiloes.com.br/|/||HTTPS;HTTP
ipcal.com.br|http://www.ipcal.com.br/|/||HTTP
andreadiniz.com.br|http://www.andreadiniz.com.br/|/||HTTPS;HTTP
confiancaleiloes.com.br|http://www.confiancaleiloes.com.br/|/||HTTP
casaleiloeira.com.br|http://www.casaleiloeira.com.br/|/||HTTP
cookesauction.com|http://www.cookesauction.com|||HTTPS;HTTP
amandoleiloes.com.br|http://www.amandoleiloes.com.br/|/||HTTPS;HTTP
claudiokussleiloeiro.lel.br|http://www.claudiokussleiloeiro.lel.br/|/||HTTPS;HTTP
darkeleiloes.com.br|http://www.darkeleiloes.com.br/|/||HTTP
agoa3.org|http://www.agoa3.org|||HTTPS;HTTP
ebay.ca|http://stores.ebay.ca|||HTTPS;HTTP
auctionads.com|http://www.auctionads.com/auction+school.html|/auction+school.html||HTTPS;HTTP
auctionweb.com|http://www.auctionweb.com/|/||HTTP
401ade.com|http://www.401ade.com|||HTTP
emaze.com|http://www.emaze.com/|/||HTTPS;HTTP
analine.com|http://www.analine.com/|/||HTTPS;HTTP
gaequipment.com|http://www.gaequipment.com|||HTTPS;HTTP
ecardboard.com|http://www.ecardboard.com/|/||HTTP
continentalauctioneers.com|http://www.continentalauctioneers.com|||HTTPS;HTTP
auction-sellers-resource.com|http://www.auction-sellers-resource.com/|/||HTTP
auctioneeringcollege.com|http://www.auctioneeringcollege.com/|/||HTTP
acleiloes.com.br|http://www.acleiloes.com.br/|/||HTTPS;HTTP
dmsauctions.com.au|http://www.dmsauctions.com.au|||HTTPS;HTTP
casaraoremates.com.br|http://www.casaraoremates.com.br/|/||HTTPS;HTTP
hastapublica.lel.br|http://www.hastapublica.lel.br/|/||HTTPS;HTTP
townsend-real-estate.com|http://townsend-real-estate.com/|/||HTTPS;HTTP
government-auctions-guide.com|http://www.government-auctions-guide.com|||HTTPS;HTTP
berryhillauctioneers.com|http://www.berryhillauctioneers.com|||HTTPS;HTTP
joehickscompanies.com|http://www.joehickscompanies.com|||HTTP
assettrade.com|http://www.assettrade.com/|/||HTTPS;HTTP
hashauctions.com|http://www.hashauctions.com/|/||HTTPS;HTTP
aaauction.net|http://www.aaauction.net|||HTTPS;HTTP
governmentauctionlist.com|http://www.governmentauctionlist.com|||HTTP
jonasrymer.lel.br|http://www.jonasrymer.lel.br/|/||HTTPS;HTTP
stewartauctionservices.com|http://stewartauctionservices.com/|/||HTTP
tooldeal.com|http://tooldeal.com/|/||HTTPS;HTTP
leiloeirosdobrasil.com.br|http://www.leiloeirosdobrasil.com.br/|/||HTTPS;HTTP
thegirlsestatesales.com|http://thegirlsestatesales.com|||HTTPS;HTTP
auctionguide.com|http://www.auctionguide.com|||HTTPS;HTTP
auctionhouse.com|http://www.auctionhouse.com/lackey/default.php;http://www.auctionhouse.com/midway/default.php|/midway/default.php;/lackey/default.php||HTTPS;HTTP
anvilauctions.com|http://www.anvilauctions.com|||HTTPS;HTTP
assetcontrol.com|http://www.assetcontrol.com/|/||HTTPS;HTTP
ihoststudio.com|http://www.ihoststudio.com/calschaverauctions/|/calschaverauctions/||HTTPS;HTTP
equipmentstore.com|http://www.equipmentstore.com/|/||HTTPS;HTTP
ecmarket.com|http://www.ecmarket.com/|/||HTTP
