domain|urls|paths|subdomains|proto
civil-liberties.com|http://www.civil-liberties.com/;http://civil-liberties.com/|/||HTTPS;HTTP
n-a-f.com|http://www.n-a-f.com/;http://n-a-f.com/|/||HTTP
solicitorsfromhell.com|http://solicitorsfromhell.com/;http://www.solicitorsfromhell.com/|/||HTTP
normanfinkelstein.com|http://normanfinkelstein.com/;http://www.normanfinkelstein.com/|/||HTTPS;HTTP
hammerskins.com|http://hammerskins.com/;http://www.hammerskins.com/|/||HTTP
bfed.info|http://www.bfed.info/;http://bfed.info/|/||HTTPS;HTTP
k-k-k.com|http://k-k-k.com/;http://www.k-k-k.com/|/||HTTP
rahowa.com|http://www.rahowa.com/;http://rahowa.com/|/||HTTP
nazi.org|http://www.nazi.org/;http://nazi.org/|/||HTTPS;HTTP
offreg.com|http://www.offreg.com;http://offreg.com|||HTTP
nazi-lauck-nsdapao.com|http://www.nazi-lauck-nsdapao.com/;http://nazi-lauck-nsdapao.com/|/||HTTPS;HTTP
niggerjoke.com|http://niggerjoke.com/;http://www.niggerjoke.com/|/||HTTPS;HTTP
freimaurer.org|http://www.freimaurer.org/;http://freimaurer.org/|/||HTTP
americannaziparty.com|http://www.americannaziparty.com/;http://americannaziparty.com/|/||HTTP
natfront.com|http://www.natfront.com/;http://natfront.com/|/||HTTP
freedomsite.org|http://freedomsite.org/;http://www.freedomsite.org/|/||HTTPS;HTTP
buendnis-rechts.de|http://www.buendnis-rechts.de/;http://buendnis-rechts.de/|/||HTTP
redwatch.co.uk|http://www.redwatch.co.uk/;http://redwatch.co.uk/|/||HTTP
scripturesforamerica.org|http://scripturesforamerica.org/;http://www.scripturesforamerica.org/|/||HTTPS;HTTP
whiteracist.com|http://whiteracist.com/;http://www.whiteracist.com/|/||HTTP
patriot.ch|http://www.patriot.ch;http://patriot.ch|||HTTPS;HTTP
schweizer-demokraten.ch|http://schweizer-demokraten.ch/;http://www.schweizer-demokraten.ch/|/||HTTPS;HTTP
kamellia.com|http://www.kamellia.com/;http://kamellia.com/|/||HTTPS;HTTP
satanservice.org|http://www.satanservice.org/tokus/suicide/guide/;http://satanservice.org/tokus/suicide/guide/|/tokus/suicide/guide/||HTTP
kukluxklan.org|http://kukluxklan.org/;http://www.kukluxklan.org/|/||HTTPS;HTTP
racist-jokes.com|http://racist-jokes.com;http://www.racist-jokes.com|||HTTP
louisbeam.com|http://www.louisbeam.com/;http://louisbeam.com/|/||HTTPS;HTTP
sniper.com|http://sniper.com;http://www.sniper.com|||HTTPS;HTTP
revisionism.com|http://revisionism.com/;http://www.revisionism.com/|/||HTTP
bnp.net|http://www.bnp.net/|/||HTTP
johnsack.com|http://www.johnsack.com/;http://johnsack.com/|/||HTTP
hateit.ru|http://hateit.ru/;http://www.hateit.ru/|/||HTTP
widerstand.com|http://widerstand.com/;http://www.widerstand.com/|/||HTTP
nango.co.uk|http://www.nango.co.uk;http://nango.co.uk|||HTTP
kulturkammer.de|http://kulturkammer.de/;http://www.kulturkammer.de/|/||HTTPS;HTTP
burks.de|http://www.burks.de/;http://burks.de/|/||HTTPS;HTTP
aufmarsch.de|http://aufmarsch.de/;http://www.aufmarsch.de/|/||HTTP
tsx.org|http://bhsweden.tsx.org/;http://heimatkunde.tsx.org/;http://bulldog88.tsx.org/;http://wotansdungeon.tsx.org/;http://skinheadxx.tsx.org/;http://kriegsfront.tsx.org/|/||HTTP
appd.de|http://appd.de/;http://www.appd.de/|/||HTTPS;HTTP
frank-rennicke.de|http://www.frank-rennicke.de/;http://frank-rennicke.de/|/||HTTPS;HTTP
1111mb.com|http://horror10.1111mb.com/|/||HTTP
wno.org|http://wno.org/;http://www.wno.org/|/||HTTP
gimpyd.com|http://gimpyd.com/;http://www.gimpyd.com/|/||HTTPS;HTTP
nit.de|http://www.nit.de/;http://nit.de/|/||HTTPS;HTTP
redwatch.org.uk|http://www.redwatch.org.uk/;http://redwatch.org.uk/|/||HTTPS;HTTP
rudolf-hess.org|http://rudolf-hess.org/;http://www.rudolf-hess.org/|/||HTTPS;HTTP
marsho.net|http://rko.marsho.net/|/||HTTPS;HTTP
adelaideinstitute.org|http://www.adelaideinstitute.org/;http://adelaideinstitute.org/|/||HTTPS;HTTP
national-socialist.tk|http://www.national-socialist.tk/;http://national-socialist.tk/|/||HTTP
interestingprojects.com|http://interestingprojects.com/cruisemissile/;http://www.interestingprojects.com/cruisemissile/|/cruisemissile/||HTTPS;HTTP
horrorseek.com|http://www.horrorseek.com/|/||HTTP
ifilm.com|http://www.ifilm.com/ifilm/product/film_info/0,3699,2432660,00.html?refsite=&sid=|/ifilm/product/film_info/0,3699,2432660,00.html?refsite=&sid=||HTTP
insaneicons.com|http://www.insaneicons.com|||HTTP
wakeupordie.com|http://wakeupordie.com/;http://www.wakeupordie.com/|/||HTTPS;HTTP
unitedstrike.com|http://www.unitedstrike.com/|/||HTTP
wcotc.com|http://www.wcotc.com/|/||HTTPS;HTTP
yayhooray.com|http://yayhooray.com/;http://www.yayhooray.com/|/||HTTP
zionstrumpet.com|http://zionstrumpet.com/;http://www.zionstrumpet.com/|/||HTTP
zundelsite.org|http://www.zundelsite.org/;http://zundelsite.org/|/||HTTPS;HTTP
wisecat.co.uk|http://www.wisecat.co.uk/bizarre.html|/bizarre.html||HTTPS;HTTP
mortesubitainc.org|http://mortesubitainc.org/;http://www.mortesubitainc.org/|/||HTTPS;HTTP
vho.org|http://www.vho.org/;http://vho.org/|/||HTTPS;HTTP
kkkk.net|http://www.kkkk.net/;http://kkkk.net/|/||HTTP
planecrashinfo.com|http://www.planecrashinfo.com/;http://planecrashinfo.com/|/||HTTPS;HTTP
quasi-modo.net|http://quasi-modo.net/;http://www.quasi-modo.net/|/||HTTPS;HTTP
lewr.net|http://lewr.net/;http://www.lewr.net/|/||HTTP
npd.net|http://npd.net/;http://www.npd.net/|/||HTTPS;HTTP
nordzeit.de|http://www.nordzeit.de/;http://nordzeit.de/|/||HTTPS;HTTP
thebirdman.org|http://thebirdman.org/;http://www.thebirdman.org/|/||HTTPS;HTTP
