domain|urls|paths|subdomains|proto
aeromar.com.mx|http://www.aeromar.com.mx/;http://aeromar.com.mx/|/||HTTPS;HTTP
airsunshine.com|http://www.airsunshine.com/;http://airsunshine.com/|/||HTTPS;HTTP
easyquarto.com.br|http://easyquarto.com.br/;http://www.easyquarto.com.br/|/||HTTPS;HTTP
dat.dk|http://www.dat.dk/;http://dat.dk/|/||HTTPS;HTTP
eae.aero|http://eae.aero/;http://www.eae.aero/|/||HTTPS;HTTP
egyptair.de|http://www.egyptair.de/;http://egyptair.de/|/||HTTPS;HTTP
emirates.com|http://www.emirates.com/;http://emirates.com/|/||HTTPS;HTTP
airmauritius.com|http://www.airmauritius.com/;http://airmauritius.com/|/||HTTPS;HTTP
easyjet.com|http://www.easyjet.com/;http://easyjet.com/|/||HTTPS;HTTP
airfinland.fi|http://www.airfinland.fi/;http://airfinland.fi/|/||HTTPS;HTTP
airmalta.com|http://www.airmalta.com/;http://airmalta.com/|/||HTTPS;HTTP
evertsair.com|http://evertsair.com/;http://www.evertsair.com/|/||HTTPS;HTTP
firstair.ca|http://www.firstair.ca/;http://firstair.ca/|/||HTTPS;HTTP
dniproavia.com|http://dniproavia.com/;http://www.dniproavia.com/|/||HTTPS;HTTP
air-scotland.com|http://www.air-scotland.com/;http://air-scotland.com/|/||HTTP
afriqiyah.be|http://afriqiyah.be/;http://www.afriqiyah.be/|/||HTTPS;HTTP
alitalia.com|http://alitalia.com/;http://www.alitalia.com/|/||HTTPS;HTTP
air-austral.com|http://www.air-austral.com/;http://air-austral.com/|/||HTTPS;HTTP
aviacsa.com.mx|http://aviacsa.com.mx/;http://www.aviacsa.com.mx/|/||HTTP
airarabia.com|http://airarabia.com/;http://www.airarabia.com/|/||HTTP
etihadairways.com|http://www.etihadairways.com/;http://etihadairways.com/|/||HTTPS;HTTP
airmoldova.md|http://airmoldova.md/;http://www.airmoldova.md/|/||HTTPS;HTTP
flydca.net|http://flydca.net/;http://www.flydca.net/;https://www.flydca.net/|/||HTTPS;HTTP
flyariana.com|http://flyariana.com/;http://www.flyariana.com/|/||HTTPS;HTTP
blue1.com|http://www.blue1.com/;http://blue1.com/|/||HTTPS;HTTP
airpolonia.com|http://airpolonia.com/;http://www.airpolonia.com/|/||HTTPS;HTTP
flygrant.com|http://flygrant.com/;http://www.flygrant.com/|/||HTTPS;HTTP
floridacoastalairlines.com|http://floridacoastalairlines.com/;http://www.floridacoastalairlines.com/|/||HTTPS;HTTP
flyasianxpress.com|http://www.flyasianxpress.com/;http://flyasianxpress.com/|/||HTTP
aerorepublica.com|http://aerorepublica.com/;http://www.aerorepublica.com/|/||HTTP
european.se|http://european.se/;http://www.european.se/|/||HTTP
flyairnorth.com|http://www.flyairnorth.com/;https://www.flyairnorth.com/;http://flyairnorth.com/|/||HTTPS;HTTP
flyethiopian.com|http://www.flyethiopian.com/;http://flyethiopian.com/|/||HTTP
airgreenland.gl|http://airgreenland.gl/;http://www.airgreenland.gl/|/||HTTPS;HTTP
aerocalifornia.de|http://aerocalifornia.de/;http://www.aerocalifornia.de/|/||HTTPS;HTTP
flybaboo.com|http://www.flybaboo.com/;http://flybaboo.com/|/||HTTP
flyaero.com|http://flyaero.com/;http://www.flyaero.com/|/||HTTP
airnewzealand.com|http://www.airnewzealand.com/;http://airnewzealand.com/;http://www.ca.airnewzealand.com/|/||HTTPS;HTTP
flyhelios.com|http://flyhelios.com/;http://www.flyhelios.com|;/||HTTPS;HTTP
beatthat.ca|http://beatthat.ca/;http://www.beatthat.ca/|/||HTTP
flyaerlingus.com|http://flyaerlingus.com/;http://www.flyaerlingus.com/|/||HTTP
atlantic.fo|http://atlantic.fo/;http://www.atlantic.fo/|/||HTTPS;HTTP
airbaltic.com|http://airbaltic.com/;http://www.airbaltic.com/|/||HTTPS;HTTP
euromanx.com|http://euromanx.com/;http://www.euromanx.com/|/||HTTPS;HTTP
dragonair.com|http://www.dragonair.com/;http://dragonair.com/|/||HTTP
airvanuatu.com|http://airvanuatu.com/;http://www.airvanuatu.com/|/||HTTPS;HTTP
airblue.com|http://airblue.com/;http://www.airblue.com/|/||HTTPS;HTTP
avro.com.br|http://www.avro.com.br/;http://avro.com.br/|/||HTTPS;HTTP
air.bg|http://www.air.bg/en/;http://air.bg/en/|/en/||HTTPS;HTTP
alitalia.com.br|http://alitalia.com.br/;http://www.alitalia.com.br/|/||HTTP
britishairways.com|http://www.britishairways.com/;http://britishairways.com/|/||HTTPS;HTTP
flypga.com|http://www.flypga.com/;http://flypga.com/|/||HTTPS;HTTP
bmibaby.com|http://www.bmibaby.com/;http://bmibaby.com/|/||HTTPS;HTTP
falconair.se|http://www.falconair.se/;http://falconair.se/|/||HTTPS;HTTP
airlinair.com|http://www.airlinair.com/;http://airlinair.com/|/||HTTP
flyadamair.com|http://www.flyadamair.com/;http://flyadamair.com/|/||HTTP
drukair.com.bt|http://www.drukair.com.bt/;http://drukair.com.bt/|/||HTTPS;HTTP
avia-sky.com|http://avia-sky.com/;http://www.avia-sky.com/|/||HTTPS;HTTP
flypanam.com|http://flypanam.com/;http://www.flypanam.com|;/||HTTPS;HTTP
mysuite.com.br|http://getusp.mysuite.com.br/|/||HTTPS;HTTP
aircaraibes.com|http://www.aircaraibes.com/;http://aircaraibes.com/|/||HTTPS;HTTP
airalgerie.de|http://airalgerie.de/;http://www.airalgerie.de/|/||HTTPS;HTTP
cjb.net|http://www.bsrairlines.cjb.net/;http://bsrairlines.cjb.net/|/||HTTPS;HTTP
belleair.it|http://www.belleair.it/;http://belleair.it/|/||HTTPS;HTTP
alohaairlines.com|http://alohaairlines.com/;http://www.alohaairlines.com|;/||HTTP
avia.lviv.ua|http://avia.lviv.ua/;http://www.avia.lviv.ua/|/||HTTPS;HTTP
flycma.com|http://www.flycma.com/;http://flycma.com/|/||HTTPS;HTTP
flydba.com|http://www.flydba.com/;http://flydba.com/|/||HTTP
airjamaica.com|http://airjamaica.com/;http://www.airjamaica.com/|/||HTTP
fly-sw.com|http://fly-sw.com/;http://www.fly-sw.com/|/||HTTPS;HTTP
airsouthwest.com|http://www.airsouthwest.com/;http://airsouthwest.com/|/||HTTP
airzena.com|http://www.airzena.com/;http://airzena.com/|/||HTTPS;HTTP
avianca.com|http://avianca.com/;http://www.avianca.com/|/||HTTPS;HTTP
